"HolderAddress","Balance","PendingBalanceUpdate"
"0xa486bcc5e327481eb7d73d8a583998a465e5e50d","0.017973453217071089","No"
"0xb02f6d6191230faf4fd584d3529c110d2ada25aa","0.0178841846284498","No"
"0x07e2384662750ac0c3804dc17268675af1315519","0.01779278","No"
"0x307c5e35528f6df57b4b5d7f6317fb1dbbb41f84","0.0177","No"
"0x3c712c3b22321a9de83eb5a1db2811a08ccd6c98","0.017699887986081725","No"
"0xa274642e86c1c46777655fa2968532ff0ab1bc48","0.0175","No"
"0xf3dc35a20b8030ec631eeb64fd1767758ef8d393","0.017376539700022349","No"
"0xa2d26a1e65e4ead64b4199e0928e496f9aa96c6d","0.017203702974336823","No"
"0x295c90354960acf9e441e7d4e86c0188b2731be3","0.01714542","No"
"0xa96598475cb54c281e898d2d66fcfbe9c8769507","0.017090223931795083","No"
"0x60745f5a9742fe905bbde2f57808416edf2b8696","0.017090223931795082","No"
"0x2eb12b963d45dcf98d7311cc755604dd6d9779a6","0.016939265440607275","No"
"0x582fb2df4ca25f2fc7711b5c38b86a4ded859006","0.016912911574213207","No"
"0x9584f9cfb7824c123792787a839b0f9537b49475","0.016875757344234385","No"
"0xbb16b8b635e384bd39a5392de1ef969950b9298c","0.016853760706194857","No"
"0xc41a0d09376b5e9988e91714c213b56ab2f9f6ae","0.016804307226666681","No"
"0xaeaf1ab0ebb5db5e3e15a76f311b35a43b540799","0.0168","No"
"0x55482fa5125e5a55ec104b083cd53af709332e43","0.016639575831207742","No"
"0x0cd23792682c1e66e48d0e8f710a195585f3a7af","0.016623262841714547","No"
"0x5996b9a5ea8aeb8874401289d5ec43f30c92d5d1","0.01658168","No"
"0x06301f518851d7eb57f74e9190fba7fd0605fc3f","0.01655621","No"
"0xec001d0000004536cad29291f4000000d029abb2","0.016115138514769043","No"
"0xe5a8654631b3729f73ca3503ba09a5d3e11b46da","0.01608203228578322","No"
"0xf4af6b0e94e993b4c7ebfe7d3bd60b406319b752","0.015938451850331161","No"
"0x832efb520508e5cee0e92437696032d2c11ce1e4","0.015616116238816147","No"
"0xc43acde41f9892ca70affdb9694920515610d278","0.015445997932567716","No"
"0x9fc8fecd036da3b821198f4558d0837af2cda4fc","0.01535423","No"
"0x5874f8f0cdb8361a7c1ce92fd511d4db999589c0","0.015240117256258128","No"
"0xcc188263a27c97830be9f9e9f79241a4db505f1d","0.01519762630034259","No"
"0xdbd462e5609ec1ce35a43d458b2b2f1ea94fcf8e","0.01504","No"
"0xbfc40a1d7d36f89743ede5a2b2d949bfd6a6cac9","0.01500725","No"
"0x9ab985d8267013ff6304e4404959c3d0aec94b35","0.014610797712143697","No"
"0x61c5e4437312e303ba4bb817f740004b327f0679","0.01459275","No"
"0x8a2838ce5b5b7a4385535129a561a0acc2cf75a1","0.014538","No"
"0x4ec6399652123997e49d4335873f38f699955a8c","0.014507206059348613","No"
"0xf0ab063c9d002c20142ab8ce84d1c8a81c67f088","0.014326165575634359","No"
"0x10864cfdc28304795ee816ce1f1d47c4fbd51553","0.014189419237779051","No"
"0xcf5540fffcdc3d510b18bfca6d2b9987b0772559","0.014176826587725951","No"
"0xe9a0c6205e40126f5ece92b0c2348c55fafedd24","0.0141506109445585","No"
"0xc71039214c0125877081aff30515b330f4a83f62","0.014096354164447335","No"
"0xa68575cb69e4a730fc81172803a0e75c85550d7d","0.01365823246534894","No"
"0x689b5db51f95009ed3c64281a6c7f88ffdf47fa5","0.013617318815026008","No"
"0x238142c0f0f570e6ed1453f8cbb3eb84f4c8da7d","0.01360154705596689","No"
"0x6611095396d709f1315bf234d554f4e5180c3a0c","0.013600000000040696","No"
"0x3b1f5aea6f0d27321e6115a0bdca08b3c985d5e8","0.0133","No"
"0xce34e1b75449e703495c4d94f3626f799aa99c41","0.013042876284055629","No"
"0x56b824a505646a483f0464914a30c7c5ea1b43f4","0.012528646562714339","No"
"0xcbc5bf1ee13d31dfa105e96f2edac3c0d066f86f","0.012410596116288774","No"
"0x9ae122ab571d9ea9e45e61a191b6f9f3da46e001","0.01240103","No"
"0xf939b7b7cb38b9710dfa1263ea3be80f41583e54","0.012341580742281498","No"
"0xbe861c6ac8f356a27f067357ba4fab67a6009a1e","0.0122359","No"
"0xef73d17374453f830a564467dabc09ae3993df26","0.012171294778341933","No"
"0x0f1d900ecc7b7bce5a6d85e3ffeabd5ad1b66c6c","0.01209621","No"
"0x97cd9f6dabce17bb6368cf9b0c17f9211800f050","0.011758678374062993","No"
"0x258bdb79499da09da97f46e1bf09a3c508ce1004","0.011739669660495792","No"
"0x1d45372e875a3c1ada24efaad72937d44c9693cd","0.011716752526335889","No"
"0x87b80de74caf36ebde33d48773c8be7c88c6a8eb","0.01153786895549655","No"
"0xc53841b6bbdd3968915289d11b294bdbf5adbc87","0.011476733076302476","No"
"0xf5271aa5eaeb7630d5517d981bd17b2370790c01","0.011436587745883991","No"
"0x1545e34d1ec07307e388ca0b19d995538260d163","0.010908353995731444","No"
"0x067ca1cd818e141c0553ef90ea3a25272a578deb","0.010735615408174606","No"
"0xbbb9861c95a347953ca9f3918ad3dcf6e6474551","0.010720036934427859","No"
"0xb8f0c2c320f7ddf2451ee2fbfe20e7a9bafa2af5","0.01064778972080541","No"
"0x8d9169bd19ed6f39f21bcb0570917fe177b4c00a","0.010499233083841206","No"
"0x24eab735fe04d73e621599e2bdb160344affb868","0.0104122","No"
"0xb0552fe225ea6f03a829ba0c178075e38e748ff6","0.010293308926707458","No"
"0x6d010eab52e0d077322cda706f005b01fe813eaa","0.01028568","No"
"0x11f211208a3bc1c84850ade7523511b6eb26d8a6","0.01023008","No"
"0xc146a672c85b408a9a7bc00f74ad567b7684134c","0.010105","No"
"0x98a390b9ce9494e61eb5600393e1763823acca0c","0.0101","No"
"0xb28bdc7157fe6397d2fa46a18a7022bd23ccb20b","0.0100000000004","No"
"0xef8eca392e8512b75b2aca7367165b5a30699f56","0.01","No"
"0x85092bc1b75e7059baa6433d4d7d87c6dd65dc7f","0.01","No"
"0x8a1206e508dc4fd581f3766c23efbf20fd923314","0.01","No"
"0x49633889bf4b765348c023358d602bf75382c99f","0.01","No"
"0xeada58a40ea605d19c6a4118ef5bcb30eecde7fe","0.01","No"
"0x3bffe6da9fad69d758b02e3670b39233053b0388","0.009999999999999815","No"
"0x93d9843b9405751388cc74b102de6c76a5990ef4","0.009999999999999705","No"
"0x9daf7854fca6a37a2e3cc3989e9f3e9e9eaf7fde","0.009999999999999266","No"
"0x9d7819da7bc3d6d40b9a9e0442e0894d2ec18d72","0.0099966717366846","No"
"0x12a0e5a731751aa7ba4f642e782c2f9d8bd81e0f","0.009976241722996958","No"
"0x0a68d9e5c9ee49939358f4d1904b71b635e5369c","0.00996706","No"
"0x730f7dfb78cacb008fc851f5915d03bb417ec4ee","0.009951473997918082","No"
"0x2220dc644cff22b06d481b732c71f8f4291cc463","0.009936635448556707","No"
"0x3f2e966c6832c68b2f84b1524d6c35e8ca59eb55","0.009933111141801718","No"
"0x5e205962da270898135210dd360449736203ae5f","0.0099037","No"
"0x60cd506028ec3027756b6ac84a932e7f1a379531","0.009879677438425206","No"
"0x8a1e81b9ec4970b6113aed8622af63262296c067","0.00973871","No"
"0x8ef796355a6fbdd5da0445e3e7c86659bf33913d","0.009709794291941036","No"
"0xa06db80e836bc209381f625bec5c3e7831b59ae7","0.00970636626773068","No"
"0x21873e892ee68f6879e8b58037819e33700bd815","0.009704619494716475","No"
"0x57ffcb8b1f87bf5a1cb511afc3b3ea8f1c0c4cbb","0.009693032274999793","No"
"0xc2e7817565f3999eb3c029552f0eb016577a3de4","0.009677165856076816","No"
"0xd92ed40b0e778f375e7c69138af650561b2d6ec2","0.009653087466940377","No"
"0xafa1f1d260f9d6e52bee3a80e6bbe5f52a1cf1e6","0.009605147978236401","No"
"0x32b02430e7eda0085bb4fe7daa5d6a05c263e0b7","0.00958026","No"
"0x246ce2c24b52c4c025e365222ede9c9f39c48316","0.00955172","No"
"0x71b7b6af9b5d69deb03a2a7ae790f6d6d712835e","0.009537711559105535","No"
"0xf0559bb0660d5406ba9fe89459b57522ed66c9c0","0.009523639921651849","No"
"0x5634447f669781fd8a2d851b82f0a62e57307abf","0.009478101317084268","No"
"0x476797f7638e12630ed834e3fca656858e58dbfa","0.009375366274421044","No"
"0xa67d4a50e336489221c7bcf16503584bf88ce382","0.00934","No"
"0xedc470111cd1f27369fe80d7fa55ef55c3b7ec32","0.009334199948730458","No"
"0x0059fa98e7928f17b95115473ea9094da34c4cb8","0.0092984","No"
"0x5362bbaaba88b5bffecae3eed03e873b396cb572","0.00922140379905858","No"
"0x9e94759e30aefe73b332bf2e6a078687c22f4004","0.0091890398066186","No"
"0xb4e1f5a6ab6dbe46b9d602d5f3e2d03446915442","0.009151670677892187","No"
"0xe4dc3aaeae20d8b634fa99ec84202421ed3709b4","0.009122577351439879","No"
"0x3b60e3a06af5aa4da178aade658211a0d3f51222","0.009100000000196608","No"
"0x8fe7fd733ecef40a7c2005d3540c269d3cf51da7","0.009089444858627394","No"
"0xbcbbc502049f648cad67a27f189fc8eab7ff8faf","0.008998929761109081","No"
"0x1a8d5d12613e0276f514de2b39daab3207b1c851","0.008991767872961499","No"
"0x99cf484640b87ac7ca5930ea35642654391c764c","0.008911808518073734","No"
"0xf9abd25aa6e433d1dc0f798e86c0b609beecbaf2","0.00891123513776985","No"
"0x56bfbb55ca8f79d6d2fbebd56ab479e6c65d9afc","0.0088900364132564","No"
"0x49a2407ce4c20f28a632bfd9110889018621697d","0.008874554838377999","No"
"0xe5d2f725ce353657c160a094fe7f62377f91e087","0.008871942747375461","No"
"0x3d1462042156ccfd834f51c241d4579715a54402","0.008863983289797067","No"
"0x05123609697e40147490fdb04781af3785734d63","0.008796422286399508","No"
"0x1fa7bd293f97ac3812905bf22e6908aa33a4bc9f","0.008778433397236904","No"
"0x11071bba497779de2d494b507d544466e7359d0c","0.008757218576664807","No"
"0x67edbb3a285a979da6150d2b8365f7db4e69f1ca","0.008752707259181474","No"
"0xbf414a9fbf2476ab2be12bca56d4cfad1abe05e4","0.008731674662287413","No"
"0x560a69123b0c0220ba6bceb63d33b0bf9fb723fb","0.008663940108447489","No"
"0xd5b801e281f8f3c3251883418e7b386e3add447b","0.008602558056989032","No"
"0x653910ab1ce6381afbaf1516112d6c80aa666136","0.00859069","No"
"0xe0dfa1ad242d122e38b7fdc09c3382f3734e1353","0.008589115310352172","No"
"0x4e0be60fa9e77c897c6387aaa16ea9c7e6fd3f68","0.008562757073993851","No"
"0x2e26fd331f8bfcf6a3a4b15898941d75f50b4c99","0.008449444613292335","No"
"0xb5e2497da459e994c17160fe7c65af64a0ac8bc3","0.008434090000000031","No"
"0x737ecd30b0de0313eff7ba59c72c4fde0b1a9f76","0.0084108738983051","No"
"0x1619f6cb37dfef1b629a2b63521a60586f1e8d88","0.008351373590435474","No"
"0x07d284553e42a33f19dd7f94667b6c50c9c11c7f","0.008317690830277075","No"
"0x704330a30f8aff528907b4adf38e0a56c9bb83d8","0.008303472826608584","No"
"0xdf02ae92bc144cb1c29b38c52d6f1278504a172c","0.008277965046886135","No"
"0x6eaf94b8fe164498e267497ea5a274cbbb0db7b5","0.00825390603728164","No"
"0x6d40c602cf27bb690d4c7a8436b7868af347732b","0.00823","No"
"0x90b0633dc58f2eae57d16e77efff3fe080414e34","0.008228659272968798","No"
"0x82c6e42e9e1d96a0f74abac9c5d201bbf55eaccd","0.008221869321433964","No"
"0xbf61cc91bc122b92258e04e57b6971cec7715288","0.00821481","No"
"0x24985e23b65ce83e156531f19190da22e7119e5c","0.008208268177580544","No"
"0x94719b4f29a963b849c636dc8178d2dd152c6903","0.008206723818971558","No"
"0x666666a0200c2b78eddd1ef279488c6a714f010d","0.0082","No"
"0x8e90bbeea6c8e30b1d5b17533b46efc7abd75bfa","0.008171015107958038","No"
"0x2c2e39ac109c40007f70f5f9bb97bcdf155ababb","0.00814542","No"
"0x552a6c3667e659d660e49dae61fdd49c9304fc39","0.008083548352718252","No"
"0xf47aa05b139a6abe6ff3dc827e4c6a2bca94f90f","0.00804768999686247","No"
"0x7096658d85539b7a22054a7d32f5a38a9dd5038b","0.008037717352500487","No"
"0xe5b94995db0c6244d7ad2c845a6201b55f3f320b","0.00803324","No"
"0x8ac9b44de8eeb6a13879962eedd881cdcb31464a","0.008018962433712128","No"
"0x560d7a19a26cab4d0dc519899ef0bb49af7f4ce2","0.008018633817927072","No"
"0xfd78c49ccc1beaf9fb962cd8df56a3bb98eda6f4","0.008018104421703563","No"
"0x6e402f987959e32ef0c36158a8b95210ae488f5a","0.008000000000000067","No"
"0x72c76af29850f13a526d434c4f92a861b064ac48","0.007997290306873538","No"
"0x48c04ed5691981c42154c6167398f95e8f38a7ff","0.00794980937818","No"
"0xcd97dad594a7593cc1e2a6d06d56806018e201ec","0.00793188","No"
"0x39a96b163d7e54ea8e3f6c5f40653f2ffa06a1c3","0.00792203","No"
"0x5aba3b8b55daf466e07c831bacc6d0a3abaa01dd","0.007866768465349457","No"
"0x5fa36d1f0952e7e459a0f102c5af8bf1e280e6ee","0.0078625","No"
"0xd2605d03237f05dcf0eabbf9169d6ba55277fc87","0.007856076427285351","No"
"0xc736d9992f1717c3d9ad1927217a5bb6dd44b0da","0.0078022","No"
"0x7dc4bbc25d2aa94b6786303b5cbb86f4ea33a73b","0.0078","No"
"0xf2855ef7c734ec1f965915daafe668450e4b8212","0.00779125086601854","No"
"0xbadc0de76438f9524d42c219b390636196bfbdfc","0.007786447891350378","No"
"0xd2b83bf89599cb840bc9cfdbd487bd81c715cbf5","0.007782481490784741","No"
"0x35054396d29b388b6c50b5a3c4a01006478ff4fc","0.007773774003346948","No"
"0xc0ac8c2951ec9c3afc711968ef4d6694a1f3e536","0.007714336492568288","No"
"0x6e3be0276574ce1923c6f6bc4070f484d42cc85a","0.0077","No"
"0x9a40991df913265deb1892bd0f3a1bdb4088fbc8","0.007684883050254848","No"
"0x4d2e4cb410f4430f7f052869ff4756d672620d13","0.007670232788702407","No"
"0xbb146f7191ac6ba2710b973c080b07bc0b835a83","0.007662355249708004","No"
"0xc625596ceaec2f71a3453c581e1c019ff2179006","0.007657218828332956","No"
"0xc1119e8e453df4c30ccf2406568419c0d9fa2df3","0.0076408","No"
"0xf739cb1280cbddbb49571f83b1104f8d1cda1e6e","0.007604656749991961","No"
"0x75cc36b02fdd9f14e46e691b292a88441b2b4535","0.007595424863592367","No"
"0x91ba8115a6a3ae8e4b37c9d49321d52192c61904","0.007569866922068186","No"
"0xf7c1f29582a7e6aa3067d57b1fe01fbcecb2d03c","0.00754045","No"
"0x7d4405406c6317371e30a081cac6a60b6f8f80b8","0.007532161039891596","No"
"0x5400d0aa5ee9608df152277b516f14db1a927bcb","0.0075","No"
"0x4d246be90c2f36730bb853ad41d0a189061192d3","0.00749815991856108","No"
"0xdb54f3f8f42e0165a15a33736550790bb0662ac6","0.007476806490422937","No"
"0xbd7fb29d5bab7cf2d9bfe5a3c46c47eaf176ab42","0.007372294615642928","No"
"0x87105810e27ea15d7a2755a03dc14bc522ce74ba","0.007358918838886888","No"
"0xcbf340596c0c85cd737397fe81aa0e30f4dcb534","0.007322903882267386","No"
"0x2a14688a862179d4c3931befa51c8f2473f54ff6","0.00731747066863031","No"
"0x041261a08df5909bfb9b251a64e7e87ba5516d7c","0.007229458077788279","No"
"0x91dca388a5080f6b6aff0b4822a2cb5cfe56e18b","0.007223054725493011","No"
"0xa56eb5f0870d9b776ae803f31562439c354efa56","0.007200235885716621","No"
"0x841cd42a9b9ebb85e8e59cebc272f7720cd5f382","0.007160283888659473","No"
"0xaf0e064e7d454e88b807ea28941f944797d40cf1","0.007090045065752774","No"
"0xf6fefc2e6bf9305e52af736d34364a78190567fc","0.00705816","No"
"0x692df29c3d7d0432d30fd1aee2b29b0961582145","0.007000534773343541","No"
"0xc45649936cca104ceb16457405516cc7d7e57330","0.007","No"
"0x0a320d4f31fc806f6cbced700fb846d4bdeda997","0.006999267318341325","No"
"0x27bc84b754b0b1a9a732b30d507dde33afb73cc8","0.006988102889057599","No"
"0xb06373c0ad7fed87052ffd021e486d2de1b8863a","0.006936602036623971","No"
"0x1b1703561345e29bb91250cfcdc38171159a1532","0.006895616540491462","No"
"0x2b72e25608cbf42660add8e818d8c1bde81df938","0.00689306","No"
"0x505fc448f0c1e965432dfe35ca6c87129df14bdf","0.006890626203583299","No"
"0x17f2a521bdaf52d78a71c90f3666417d88ef7b60","0.006876794394273226","No"
"0xa8be215dd9b301b874c9fd6c464b058c24493625","0.006841010220978933","No"
"0x42f88a43ccb9d711e158b3c644e4f8569e8e1aed","0.006746827675474289","No"
"0xd0317e5b05b813d5bc4005c384fa8aa927b55317","0.006717463805331163","No"
"0x5c9dc8c31777803d017ae5f5322327c0a1695558","0.006689306966172275","No"
"0x1985c5b2495842770538e3c0ec9c2fd61179598c","0.006688770617183141","No"
"0xbc91f37a68fecad9d387d225eca271696b1ad48b","0.00663356","No"
"0x47d1f9ec36fbd6a5044e1f1133fc9815c7a75db9","0.0066279637644614","No"
"0xddfa3605ec362891c3d81c650878fe028d0554f2","0.00662252","No"
"0x8758c16313642ad9b4d5b74471451928656f71a0","0.006611473742158954","No"
"0x72dc2b09116c6055d62b789bb8eaa29e8d848461","0.0066","No"
"0xd6d7474c74c5dd6d413e4144a36bf2552302bd4b","0.006584498449425787","No"
"0xe7c109887bcbc43f3e9df89a8167bb0c22d14b2b","0.006563907386862725","No"
"0xb2d2eec78c6624bb26c9d65df2a2cc27f7b2e71a","0.006558785746603119","No"
"0xda09679004a4c8fb34578c8df62583b122da7112","0.0065437","No"
"0x5bf4cc1ff4b5bd9280db8efa1f9ffa488fc78280","0.00654099","No"
"0x7535e061a2e67df14c80f2105502c3c13db534dc","0.006518226854738294","No"
"0x63ae4b79bd2e0ca38a3ed419539978d6ffcb1ca5","0.006466098243294887","No"
"0x13e2791e215eeb3830a0c5b133b7284d6ad0a35a","0.00646062749048546","No"
"0xf48597dc2313ebc245de9b2093c2f3037b1e853f","0.006441522189711863","No"
"0x9e9c7c15d261f6c28e2ee6c475d99484fb586eb6","0.006430656862685221","No"
"0xa71be828db65bd2dc3db91e13f9447edc2387372","0.006428708503812161","No"
"0x170353be18ff82bdd130c231a69fd9b2ca8a212a","0.006413917760350762","No"
"0xa11b9de27af7814fe2a22f0c3473d0d505af191f","0.006344","No"
"0xe22e89b034b33dc07adee0cd09f942f7c7bf1c6c","0.00631654","No"
"0xdd7ddb433b7a236f7b6965c472e2df55bfd00226","0.006278","No"
"0xf2384553a6caaa82199bc775820aac4645155b6e","0.006181796544019373","No"
"0xba8dfa27165c14e4e17600e257c8eda23b11fc6f","0.00616707","No"
"0x4cacca28d584248e9e0021d9b5036231a41812de","0.006136284953477847","No"
"0x5c079d1ff9d579551e266e12d5bfb145ca23dada","0.00611497","No"
"0x7cba2096c2ad3e9a574befaf20def7794d4ee4fb","0.006077979965729214","No"
"0x1a5f5ef0124e379864d7e0cf0a7f79ddf29a7cfd","0.005989663906352626","No"
"0x144e29769ffce65a51af2e15f2058ab9f6c16281","0.005919268701158052","No"
"0xe21d6a30fce3d2c23ced261c018ba3368c2d5267","0.00591136851787633","No"
"0x50197977f9ad15972b81b41a174790c87d82a695","0.005911056075708598","No"
"0x775293e6134166e5d93baa6af062522cf7fd4d24","0.005898049379518906","No"
"0x075aa4fec7fda45e0cd3cdffaf0a3468d0d108c7","0.005890884739732471","No"
"0xbaeb54323603cdc0336195d189371652b4ed48f1","0.005879999999999908","No"
"0x98bdefe36a9b5d0398647ca03dedf4bf4190ad41","0.005878536413349039","No"
"0xa62caa2dba7e793833df2a88d18609dfd61ca82a","0.005869672775974116","No"
"0x0cc7d4edeb816736fb97a263b7233848924c499c","0.005866974215991722","No"
"0x2b33615ff8785ca98f70c9fbbc7e2618cd3dd090","0.005865891860063187","No"
"0xf5fc5e55eacbe90145c52dbfa34f5699f6da4ac4","0.005823268948976692","No"
"0xb9bab05e043656704d995feb57ca97c3bf7b5189","0.00580519","No"
"0xb213e06997a1460fc3fee8470234f3e95ba37cb1","0.005800176486804957","No"
"0x99558c313747c178609f8acb352dfd5cc590a0bf","0.005785772542132653","No"
"0x57be3df55b5acbc83de35689434acf561697092b","0.005630137716147073","No"
"0x18522cd64426f038669b3c57018dda05f5a37121","0.0056107126600985","No"
"0xf5d0f1182996faa744346b5a0680821d4ca1d187","0.005596975294468391","No"
"0x1d02b4cdaa84d51c7c8a69ab5dbe1e016ad62c81","0.005576762257615564","No"
"0xc2edb0c286ed8d9720390ca4074a3913347548bc","0.005574004378768333","No"
"0x331a566c5997ccf6d5ba975b22cc1db4c74589ad","0.005539599340102265","No"
"0x9bb8a4ace9b80a105aa66aecdef7c678d6de4873","0.005478975898578866","No"
"0x0fac060b09f4edd80caea6ba2ed21c2e46301628","0.005404467578751279","No"
"0x513d1d4e3a36fdfc6fcc674673044431cbe8302f","0.00540273278562072","No"
"0x14f4785e5f8738eb589eb0bf9edc6a5f86755944","0.005370158331264801","No"
"0x26f8ddd8a4976e7e6921e32fb5953fc8e161d32c","0.00528883","No"
"0x4e41b7f7a85aaf9e71383c49643ba3c1bdba233e","0.005287110007527473","No"
"0x4bed3c7632a0b85209a28a8f0ead8cdd563a56f5","0.0052536304392596","No"
"0x64c0defbce4f638cacb872af9411fe7005fd73af","0.005171706454638757","No"
"0x8d26047673726b7d276015a704e51c808ef4c38a","0.005070734068270592","No"
"0x81709fe2768dedf2ed0d0b761c0b7b7d2cf30eb7","0.005008047293163916","No"
"0x30da9add5a6c4480d79495fb195a50ae97eca4a6","0.004991859771725262","No"
"0x2e1a9b57b834e04b81d5662897af39386c44db5f","0.004988153954345778","No"
"0x5df07a3656e9257c82fece1aa0a8087edbab4dbd","0.004984047071696367","No"
"0x8ec878be17619941e6821d0ad6e21d4b1f260a63","0.004939087999991808","No"
"0xdb91341b8d715954a9cac98e6766894ab9000bd8","0.00491199","No"
"0x69e19ac57c3bbeeda07f260bee10934fdf5a9b8e","0.004881964882366877","No"
"0x2fb2984dc16ac4e41b4783ce092206b09da22847","0.004856504678317648","No"
"0x2660b249241057b6acc865db4bf3df3d08d337e2","0.004856097653320041","No"
"0xe221f2fb3833cf228cc32dff0241aa2a45695cd1","0.0048","No"
"0xfe3b794cc04b4413d402b8b230e6359bddf6ff7d","0.004789426033793136","No"
"0x00b6852e20cd924e536ed94be2140b3728989cfc","0.004778722426937064","No"
"0xa6d27f5ac9651fa71cd04963a9a24bf8b64eec30","0.004771699408400561","No"
"0x3d7f2165d3d54eaf9f6af52fd8d91669d4e02ebc","0.004769082882080251","No"
"0xc03891547e7a91dae0208d4af99d84dd3cde8398","0.00476238","No"
"0x61952426fa6df9d791c262102afdf755c7a86050","0.004751381945550252","No"
"0x253570e9fa1ba680e550e780ac515c9cf0e5e876","0.00468865309587033","No"
"0x23ec35957d6f53e0af173a9fd4b47bc915a13981","0.004676410119044538","No"
"0xb718e293b194cfd4dbc05fc93f7d3b235e34edb4","0.004668522368396336","No"
"0x97005a9a6c68f786456f4f4730df7f1e9c8a1b6f","0.00462162","No"
"0x6fa5c70796c9c7ee101a625f6a446c495e1787c7","0.004611067233704102","No"
"0x005435a07ba92866d1b9e2253745d1426ddfaf89","0.004602876335883486","No"
"0xc409ae3f811e51327fa87d13af9e032ec0908cb6","0.0046","No"
"0xa134138fded779517099f4a5ad2761d1abad6001","0.00459425723290311","No"
"0xd3c331eba456fc758895a9e3ccc648836f5d640a","0.004559743689636869","No"
"0xac7674dac5efd5d87737bc989c4a7d8666fd5220","0.004559662701003568","No"
"0xfe5d488a39a724361852ac919abde8ccc3692ed6","0.00455296","No"
"0xe2c46ce59982531779f99cf2afafc6e38841d52d","0.004552231582837801","No"
"0x9c5f78c77d23ff8edbfa388ab0e744c447592179","0.004546549253865421","No"
"0xbe2ca6a479c5160ca41370cc9e6ecea0422b08fe","0.004544999999999745","No"
"0x32a1b21b5f33a8cd2d036771bb6d9150c50bef37","0.004520008456749727","No"
"0x427389220df06184ec5d971508c87cfddf71d200","0.004512338597588496","No"
"0x5ba77f3737abf693d0f69814c2e9a6b965925ac1","0.004511997239011906","No"
"0x0bd2f9a8e0f72d88b3f6c1534ded828b7e534e2e","0.0045","No"
"0x3c139befc1071ac4fd441815bde5f3977ac23c7b","0.004495215294583907","No"
"0x08461dfbb4540073bbbbda85585024f4c8fc7730","0.004476145507442606","No"
"0x97d46341d143a94116d7d0a8cb0d97aeea020dd8","0.00447328877904471","No"
"0x93c10e80c421466e52e213ec8875168c41ca6f07","0.004436007699443299","No"
"0x341788d4910792925561969c28fe6767b1b51c9f","0.00443014829130555","No"
"0xa29534f6a5ecd1717246945bf09b7a6da62e3be7","0.004402980732414606","No"
"0x6f60515751a7dec274f9aebb4addb9145bbedac3","0.00435085","No"
"0x5e30c7041e7bb77ca9a0e4deb8944e0128299d6b","0.004324055503771868","No"
"0x0f0813afeece7224e305155600cf1e96301d987e","0.004320990707076375","No"
"0x6af49606d941cda32de1ee94397dc821ceb09dac","0.004315702851786652","No"
"0xe183661c62939cfb3489dda0e9afdf61b6e9d7c4","0.004312520896046344","No"
"0xba592790df0bf538fb6d05e4ddbda7f81e8f48d9","0.004309008616374465","No"
"0x602faee794e16604fbb17511b1ad179a728ce61b","0.004302929918951694","No"
"0x872c2174dc6b6f288075377ba0234eaa388f7d7d","0.004285929605179184","No"
"0xf7a1a3f5c13a1807af307a9c1fc0c1f3ac80cdc7","0.004273235745230859","No"
"0xadfb7128405f0fb411eb0f67f5a95beac11f9326","0.004265695179025932","No"
"0x43cf4f9a8bc7392090c43feb18aceb47223d09fb","0.004227339119883957","No"
"0xe246d893fc764b0eb4c9d9ff43c8b3e13a8c2c55","0.00420674","No"
"0x8d915ae1e48a237e97d34c1853320f1869c532d7","0.004134575373145541","No"
"0x071ed4542b82f2d3863b865544afdbbbdfa561fc","0.004092549919601237","No"
"0x0af3420373cfc67497c02cc407bfa4fd88c93e1c","0.004044255810018725","No"
"0xeb2e98c87e66ebb72c340d05c3a971f224676adc","0.004040751494706511","No"
"0x5731819cfe31b08f6d35d73b929c26447276a752","0.004039971713415472","No"
"0x6028c85b1a354a3689040c61ebb9ec7d86370e1a","0.004039630445349287","No"
"0xd65c597cda089d15554b4727de09cb237892ab26","0.004039377227297516","No"
"0x65deec69d42f83cc15567c8c36ba9965f13e1d47","0.00396733","No"
"0xfcdae80a40a144b4062de6e535086d07c144350b","0.003923948266084942","No"
"0xb3828f840f980a645203b727a5d468c20f8b7f23","0.003912892667056678","No"
"0x8c1499d579366e016da4ab3b3beba8dc37cdff44","0.003910787743186603","No"
"0x667877f713762f7694569820480965b49e6cc357","0.00390819217624757","No"
"0x8e8fdaa2b013f0e61ee1e375f488e6836b131071","0.003890299860371291","No"
"0xca58880b191770903c46b755b4eb45c9ccc88988","0.003882264297803802","No"
"0x0d57b278ca0a2ab7cdbaa8e3524f63658d356f6b","0.003861450961915543","No"
"0x12e4c897ce33f7d443ba131901777bc0c8acab8e","0.003858829111259517","No"
"0xa72df163a5482249016d6d3d878c633b06f0330f","0.003837234499749852","No"
"0x3dfc5310f028326963b1d817a31ee0e84a3424cf","0.003809150456061601","No"
"0xca22a87f2ee18ec83405056b4b3fbfcb2cd59cf7","0.003800603748457948","No"
"0x5f9cec4c2cb682f81c9097ba350823bed10aef8e","0.0038","No"
"0xddef1219a936941b3f81d13a96ca11ffb9e9543b","0.003798783172542388","No"
"0x11b2c4e09a523a659cb1aa5ef346bcb12f3874a9","0.00378596818216194","No"
"0xea4bde7f6abb110337bbd35340d251f0a9305162","0.003782799595678885","No"
"0x95ce6eb207a4811aefe13a19d8b3dc255a67c746","0.003774693848437766","No"
